student_id,semester,branch,attendance_percentage,study_hours_per_week,assignment_completion_percentage,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend,INDEPENDENT_RISK_LABEL
6543,8,CE,81.28,28.5,100.0,7.67,8.27,0,0,0,IMPROVING,LOW
6544,1,ME,73.37,16.87,87.86,,,0,0,0,STABLE,MEDIUM
6544,2,ME,71.23,13.13,88.62,9.0,9.0,0,0,0,IMPROVING,LOW
6544,3,ME,68.28,19.67,71.42,9.36,9.17,0,0,0,IMPROVING,LOW
6544,4,ME,81.53,15.59,89.8,9.75,9.34,0,0,0,STABLE,LOW
6544,5,ME,64.45,11.43,84.61,9.6,9.41,0,0,0,STABLE,LOW
6544,6,ME,81.53,20.47,72.39,9.36,9.4,0,0,0,STABLE,LOW
6544,7,ME,84.71,25.29,86.48,9.36,9.4,0,0,0,IMPROVING,LOW
6544,8,ME,81.83,16.36,88.92,10.0,9.46,0,0,1,DECLINING,LOW
6545,1,ECE,82.72,28.19,94.94,,,0,0,0,STABLE,MEDIUM
6545,2,ECE,81.47,21.48,100.0,8.0,8.0,0,0,0,IMPROVING,LOW
6545,3,ECE,68.39,31.12,100.0,8.36,8.19,1,1,1,IMPROVING,LOW
6545,4,ECE,82.11,39.13,97.43,8.78,8.34,1,0,0,DECLINING,MEDIUM
6545,5,ECE,77.77,28.14,99.01,7.75,8.19,1,0,0,IMPROVING,LOW
6545,6,ECE,76.22,29.52,100.0,8.64,8.3,1,0,0,STABLE,LOW
6545,7,ECE,78.8,27.28,95.02,8.73,8.36,1,0,0,STABLE,LOW
6545,8,ECE,76.69,25.41,93.92,8.83,8.43,1,0,0,STABLE,MEDIUM
6546,3,CE,54.45,18.11,88.6,,,0,0,0,STABLE,MEDIUM
6546,4,CE,53.72,18.78,86.04,7.25,7.25,0,0,0,DECLINING,HIGH
6546,5,CE,46.43,22.34,89.05,6.55,6.91,0,0,0,IMPROVING,HIGH
6546,6,CE,42.91,19.47,75.32,7.25,7.03,0,0,0,STABLE,HIGH
6546,7,CE,52.19,17.08,89.18,7.07,7.04,0,0,0,STABLE,MEDIUM
6546,8,CE,49.19,24.28,86.19,7.0,7.03,0,0,0,IMPROVING,MEDIUM
6547,1,ME,81.41,9.72,64.51,,,0,0,0,STABLE,LOW
6547,2,ME,83.06,17.79,65.59,8.13,8.13,0,0,0,DECLINING,MEDIUM
6547,3,ME,77.79,24.86,73.16,7.64,7.9,0,0,0,IMPROVING,LOW
6547,4,ME,83.48,12.9,77.53,8.67,8.12,1,1,2,DECLINING,MEDIUM
6547,5,ME,80.17,14.72,81.9,5.8,7.5,1,0,0,IMPROVING,LOW
6547,6,ME,84.14,18.13,87.34,8.18,7.61,1,0,0,IMPROVING,LOW
6547,7,ME,86.68,11.07,63.14,8.5,7.77,1,0,0,IMPROVING,LOW
6547,8,ME,83.96,12.1,63.29,8.9,7.89,1,0,0,STABLE,LOW
6548,3,CSE,100.0,19.37,86.02,,,0,0,0,STABLE,LOW
6548,4,CSE,91.61,19.95,97.11,7.0,7.0,0,0,0,STABLE,MEDIUM
6548,5,CSE,90.5,25.23,100.0,7.2,7.12,0,0,0,STABLE,MEDIUM
6548,6,CSE,89.96,20.69,95.54,7.21,7.15,0,0,1,DECLINING,MEDIUM
6548,7,CSE,88.17,17.23,94.94,6.5,6.98,0,0,0,IMPROVING,MEDIUM
6548,8,CSE,89.16,19.01,82.3,7.38,7.03,0,0,0,STABLE,LOW
6549,1,EEE,72.55,20.08,68.84,,,0,0,0,STABLE,LOW
6549,2,EEE,72.24,20.32,85.95,10.0,10.0,0,0,0,STABLE,LOW
6549,3,EEE,79.81,12.35,95.79,10.0,10.0,0,0,0,STABLE,LOW
6549,4,EEE,80.02,18.56,68.26,10.0,10.0,0,0,0,STABLE,LOW
6549,5,EEE,64.6,16.87,87.23,10.0,10.0,0,0,0,STABLE,LOW
6549,6,EEE,69.39,10.02,76.49,10.0,10.0,0,0,0,DECLINING,LOW
6549,7,EEE,86.78,22.79,100.0,9.54,9.92,0,0,0,IMPROVING,LOW
6549,8,EEE,80.9,20.92,91.49,10.0,9.93,0,0,0,STABLE,LOW
6550,1,ECE,80.24,15.0,90.9,,,0,0,1,STABLE,LOW
6550,2,ECE,81.01,11.93,86.24,8.25,8.25,0,0,1,DECLINING,MEDIUM
6550,3,ECE,75.2,21.7,77.72,7.07,7.62,0,0,0,IMPROVING,LOW
6550,4,ECE,81.58,16.6,76.77,8.11,7.74,0,0,0,IMPROVING,LOW
6550,5,ECE,77.83,18.0,74.13,8.75,8.0,0,0,0,DECLINING,MEDIUM
6550,6,ECE,81.25,19.87,84.15,7.71,7.93,0,0,0,IMPROVING,LOW
6550,7,ECE,95.18,16.22,76.41,8.55,8.03,0,0,0,STABLE,LOW
6550,8,ECE,66.85,18.63,69.63,8.83,8.14,0,0,0,DECLINING,LOW
6551,1,ECE,69.48,21.73,79.77,,,0,0,0,STABLE,LOW
6551,2,ECE,62.97,16.34,69.89,7.25,7.25,0,0,2,DECLINING,MEDIUM
6551,3,ECE,80.8,18.58,89.95,6.79,7.0,0,0,0,IMPROVING,LOW
6551,4,ECE,68.33,20.93,76.03,8.44,7.37,0,0,2,DECLINING,MEDIUM
6551,5,ECE,72.3,19.34,84.54,6.5,7.15,0,0,0,IMPROVING,LOW
6551,6,ECE,82.1,18.87,83.45,8.14,7.38,0,0,1,DECLINING,MEDIUM
6551,7,ECE,71.96,22.72,73.75,7.55,7.4,0,0,0,DECLINING,MEDIUM
6551,8,ECE,58.16,18.16,100.0,6.92,7.33,0,0,0,IMPROVING,MEDIUM
6552,1,ECE,75.79,25.89,83.79,,,0,0,0,STABLE,MEDIUM
6552,2,ECE,87.65,17.17,73.98,7.5,7.5,0,0,0,DECLINING,MEDIUM
6552,3,ECE,91.09,20.95,84.4,6.71,7.08,0,0,1,IMPROVING,MEDIUM
6552,4,ECE,84.56,25.4,84.66,7.78,7.26,0,0,0,STABLE,LOW
6552,5,ECE,84.66,21.44,88.48,7.75,7.38,0,0,0,STABLE,LOW
6552,6,ECE,89.78,23.72,99.95,7.5,7.41,0,0,0,STABLE,LOW
6552,7,ECE,92.29,19.68,72.62,7.27,7.39,0,0,1,STABLE,LOW
6552,8,ECE,88.53,18.13,97.85,7.42,7.39,0,0,0,IMPROVING,LOW
6553,1,ECE,87.42,14.41,75.79,,,0,0,1,STABLE,MEDIUM
6553,2,ECE,92.46,11.15,63.56,7.25,7.25,0,0,0,STABLE,LOW
6553,3,ECE,97.03,9.23,92.91,7.29,7.27,0,0,0,DECLINING,MEDIUM
6553,4,ECE,77.39,13.63,85.79,6.67,7.11,0,0,4,DECLINING,HIGH
6553,5,ECE,82.87,7.94,69.86,5.75,6.77,1,1,3,DECLINING,HIGH
6553,6,ECE,83.76,12.76,88.78,4.71,6.3,2,1,2,DECLINING,HIGH
6553,7,ECE,84.99,16.93,75.98,4.09,5.96,2,0,1,IMPROVING,HIGH
6553,8,ECE,88.66,9.95,76.49,6.58,6.05,2,0,2,STABLE,HIGH
6554,1,ECE,58.52,20.84,81.56,,,0,0,0,STABLE,MEDIUM
6554,2,ECE,58.92,12.62,70.47,8.5,8.5,0,0,0,DECLINING,MEDIUM
6554,3,ECE,67.78,13.82,76.17,7.79,8.12,0,0,0,STABLE,LOW
6554,4,ECE,65.37,9.13,72.48,7.89,8.06,0,0,0,IMPROVING,LOW
6554,5,ECE,64.52,9.42,76.3,8.5,8.17,0,0,0,STABLE,MEDIUM
6554,6,ECE,66.48,10.46,72.28,8.29,8.2,0,0,0,IMPROVING,LOW
6554,7,ECE,80.86,16.38,75.22,9.0,8.32,0,0,0,STABLE,LOW
6554,8,ECE,65.3,20.17,70.01,8.92,8.4,0,0,0,DECLINING,LOW
6555,1,EEE,55.72,11.72,83.51,,,0,0,1,STABLE,MEDIUM
6555,2,EEE,59.68,9.01,88.94,7.38,7.38,0,0,0,IMPROVING,LOW
6555,3,EEE,72.47,19.91,84.71,7.79,7.59,0,0,0,IMPROVING,LOW
6555,4,EEE,60.7,14.12,74.56,8.46,7.88,0,0,0,DECLINING,MEDIUM
6555,5,EEE,73.13,10.74,67.64,7.45,7.78,0,0,1,IMPROVING,LOW
6555,6,EEE,72.08,17.82,71.99,7.85,7.8,0,0,0,IMPROVING,MEDIUM
6555,7,EEE,57.36,15.95,75.79,8.46,7.91,0,0,0,STABLE,MEDIUM
6555,8,EEE,70.54,14.92,92.73,8.58,8.0,0,0,0,IMPROVING,LOW
6556,1,EEE,95.25,26.2,92.95,,,0,0,0,STABLE,LOW
6556,2,EEE,79.71,18.82,87.18,10.0,10.0,0,0,0,DECLINING,LOW
6556,3,EEE,82.62,17.6,97.48,9.57,9.78,0,0,0,IMPROVING,LOW
6556,4,EEE,81.84,16.06,100.0,10.0,9.85,0,0,0,STABLE,LOW
6556,5,EEE,90.96,18.29,100.0,10.0,9.88,0,0,0,STABLE,LOW
6556,6,EEE,70.56,18.9,100.0,10.0,9.91,1,1,1,DECLINING,MEDIUM
6556,7,EEE,76.28,29.5,98.69,7.69,9.53,1,0,0,IMPROVING,LOW
6556,8,EEE,97.4,22.57,96.72,10.0,9.6,1,0,0,STABLE,LOW
6557,1,ECE,69.72,22.53,81.34,,,0,0,1,STABLE,MEDIUM
6557,2,ECE,66.8,26.18,93.17,8.25,8.25,0,0,0,STABLE,LOW
6557,3,ECE,71.32,19.02,84.25,8.36,8.31,0,0,0,DECLINING,MEDIUM
6557,4,ECE,61.26,26.33,99.08,8.0,8.23,0,0,0,STABLE,MEDIUM
6557,5,ECE,71.64,20.73,94.37,8.0,8.17,0,0,1,DECLINING,LOW
6557,6,ECE,66.56,19.75,86.92,7.57,8.03,0,0,0,STABLE,MEDIUM
6557,7,ECE,78.38,19.89,99.66,7.55,7.96,0,0,0,IMPROVING,MEDIUM
6557,8,ECE,68.66,19.09,100.0,8.5,8.04,0,0,0,DECLINING,LOW
6558,1,CE,72.98,23.34,74.79,,,0,0,0,STABLE,MEDIUM
6558,2,CE,66.2,20.47,92.3,8.4,8.4,0,0,0,STABLE,LOW
6558,3,CE,73.6,28.29,100.0,8.33,8.37,0,0,0,IMPROVING,LOW
6558,4,CE,75.13,29.73,91.45,9.75,8.76,0,0,0,DECLINING,LOW
6558,5,CE,81.89,28.0,99.72,9.27,8.87,0,0,0,STABLE,LOW
6558,6,CE,89.13,21.97,97.44,9.5,8.98,0,0,0,DECLINING,LOW
6558,7,CE,70.55,32.1,83.39,8.93,8.97,0,0,0,STABLE,MEDIUM
6558,8,CE,73.11,23.49,100.0,9.0,8.98,0,0,0,STABLE,LOW
6559,3,CE,80.31,18.99,95.27,,,0,0,0,STABLE,LOW
6559,4,CE,83.16,20.49,72.47,8.25,8.25,0,0,0,IMPROVING,LOW
6559,5,CE,71.81,13.02,84.38,8.64,8.43,0,0,0,IMPROVING,LOW
6559,6,CE,77.95,14.15,78.79,9.0,8.63,0,0,1,DECLINING,LOW
6559,7,CE,69.9,15.4,71.32,8.64,8.63,0,0,0,IMPROVING,LOW
6559,8,CE,75.18,15.55,68.58,9.33,8.74,0,0,0,IMPROVING,LOW
6560,1,ME,70.19,18.6,75.9,,,0,0,0,STABLE,MEDIUM
6560,2,ME,81.74,18.1,94.84,7.87,7.87,0,0,1,STABLE,LOW
6560,3,ME,73.67,23.6,100.0,7.71,7.79,0,0,1,DECLINING,MEDIUM
6560,4,ME,83.22,24.82,97.12,7.33,7.66,0,0,0,IMPROVING,LOW
6560,5,ME,65.24,29.52,87.85,7.8,7.7,0,0,0,STABLE,MEDIUM
6560,6,ME,73.54,21.74,93.56,7.55,7.67,0,0,0,STABLE,MEDIUM
6560,7,ME,60.93,24.61,86.37,7.5,7.64,0,0,0,IMPROVING,MEDIUM
6560,8,ME,80.71,26.4,89.66,8.1,7.69,0,0,1,DECLINING,MEDIUM
6561,1,CSE,90.75,25.86,100.0,,,0,0,0,STABLE,LOW
6561,2,CSE,95.86,27.83,100.0,9.27,9.27,0,0,0,DECLINING,LOW
6561,3,CSE,99.53,22.3,95.58,8.64,8.92,0,0,0,IMPROVING,LOW
6561,4,CSE,94.66,24.92,100.0,9.09,8.97,0,0,0,DECLINING,LOW
6561,5,CSE,100.0,30.25,100.0,8.2,8.75,0,0,0,IMPROVING,LOW
6561,6,CSE,95.61,29.22,100.0,9.64,8.94,0,0,0,DECLINING,LOW
6561,7,CSE,90.69,19.03,100.0,9.0,8.95,0,0,0,DECLINING,LOW
6561,8,CSE,100.0,29.25,100.0,8.62,8.92,0,0,0,IMPROVING,LOW
6562,1,CSE,68.97,20.12,90.7,,,1,1,1,STABLE,MEDIUM
6562,2,CSE,75.93,17.27,89.29,8.45,8.45,1,0,0,DECLINING,MEDIUM
6562,3,CSE,79.27,16.12,99.69,8.0,8.2,1,0,0,STABLE,MEDIUM
6562,4,CSE,76.51,16.15,83.35,8.18,8.19,1,0,0,STABLE,MEDIUM
6562,5,CSE,77.7,20.83,87.3,8.2,8.2,1,0,0,DECLINING,MEDIUM
6562,6,CSE,54.78,12.03,82.51,7.43,8.03,1,0,0,STABLE,MEDIUM
6562,7,CSE,75.32,23.35,81.94,7.5,7.94,1,0,1,IMPROVING,MEDIUM
6562,8,CSE,81.65,18.35,84.33,7.88,7.93,1,0,0,IMPROVING,LOW
6563,1,EEE,72.16,25.02,86.83,,,0,0,1,STABLE,MEDIUM
6563,2,EEE,81.14,19.3,85.44,6.92,6.92,0,0,0,IMPROVING,MEDIUM
6563,3,EEE,84.19,20.89,100.0,7.36,7.15,0,0,1,DECLINING,LOW
6563,4,EEE,81.97,25.36,100.0,6.85,7.05,0,0,0,IMPROVING,LOW
6563,5,EEE,80.52,30.24,91.9,7.27,7.1,0,0,0,IMPROVING,LOW
6563,6,EEE,84.25,23.23,100.0,7.92,7.27,0,0,1,DECLINING,MEDIUM
6563,7,EEE,66.78,23.51,92.16,6.46,7.13,0,0,1,STABLE,MEDIUM
6563,8,EEE,86.8,16.48,92.83,6.25,7.01,0,0,0,IMPROVING,LOW
6564,3,CE,67.22,18.26,93.57,,,0,0,0,STABLE,LOW
6564,4,CE,82.15,22.72,93.05,7.5,7.5,0,0,0,IMPROVING,LOW
6564,5,CE,70.26,20.29,80.86,9.27,8.35,0,0,1,DECLINING,MEDIUM
6564,6,CE,73.47,29.66,88.47,7.75,8.14,0,0,0,IMPROVING,LOW
6564,7,CE,71.41,23.49,100.0,8.79,8.33,0,0,0,STABLE,LOW
6564,8,CE,72.28,16.96,84.59,8.67,8.38,0,0,0,DECLINING,LOW
6565,1,CE,68.66,2.0,52.32,,,0,0,0,STABLE,LOW
6565,2,CE,57.48,2.6,54.71,8.53,8.53,0,0,1,DECLINING,MEDIUM
6565,3,CE,66.45,9.35,65.66,8.0,8.27,0,0,0,STABLE,LOW
6565,4,CE,63.27,9.31,56.92,8.0,8.19,0,0,0,STABLE,LOW
6565,5,CE,55.68,8.42,67.81,8.18,8.19,0,0,0,STABLE,MEDIUM
6565,6,CE,58.97,2.39,49.62,8.0,8.15,0,0,0,IMPROVING,LOW
6565,7,CE,51.23,7.45,56.06,8.43,8.2,0,0,0,STABLE,LOW
6565,8,CE,54.95,2.0,53.2,8.33,8.22,0,0,0,DECLINING,MEDIUM
6566,1,ECE,85.97,13.54,85.61,,,0,0,0,STABLE,LOW
6566,2,ECE,100.0,20.85,99.29,10.0,10.0,0,0,0,STABLE,LOW
6566,3,ECE,83.91,29.31,100.0,10.0,10.0,0,0,0,STABLE,LOW
6566,4,ECE,91.94,20.28,98.77,10.0,10.0,0,0,0,DECLINING,LOW
6566,5,ECE,93.77,20.82,100.0,9.5,9.87,0,0,0,IMPROVING,LOW
6566,6,ECE,85.92,19.97,100.0,10.0,9.9,0,0,0,STABLE,LOW
6566,7,ECE,95.5,23.28,94.43,10.0,9.92,0,0,0,STABLE,LOW
6566,8,ECE,81.06,18.74,81.42,10.0,9.93,0,0,0,STABLE,LOW
6567,1,CE,64.87,21.08,90.36,,,0,0,0,STABLE,LOW
6567,2,CE,77.39,23.98,91.13,8.4,8.4,0,0,0,STABLE,LOW
6567,3,CE,50.14,26.4,76.52,8.67,8.53,0,0,0,DECLINING,HIGH
6567,4,CE,57.01,13.23,85.71,7.75,8.31,0,0,0,STABLE,MEDIUM
6567,5,CE,84.93,18.21,100.0,7.91,8.23,0,0,0,IMPROVING,LOW
6567,6,CE,62.36,18.24,100.0,9.0,8.37,0,0,0,DECLINING,MEDIUM
6567,7,CE,63.95,16.23,83.05,8.0,8.3,0,0,0,STABLE,MEDIUM
6567,8,CE,66.89,25.26,82.02,8.0,8.27,0,0,0,STABLE,LOW
6568,1,CE,89.21,17.88,76.9,,,0,0,0,STABLE,LOW
6568,2,CE,99.92,12.49,84.81,9.07,9.07,0,0,0,STABLE,LOW
6568,3,CE,91.83,24.32,85.96,9.0,9.03,0,0,0,STABLE,LOW
6568,4,CE,92.09,17.66,81.09,9.0,9.02,0,0,0,DECLINING,LOW
6568,5,CE,79.13,21.18,89.99,8.64,8.94,0,0,0,DECLINING,MEDIUM
6568,6,CE,78.13,20.96,83.43,8.0,8.77,0,0,1,DECLINING,MEDIUM
6568,7,CE,89.67,22.72,98.68,7.64,8.57,0,0,0,IMPROVING,LOW
6568,8,CE,98.81,13.41,85.01,9.67,8.68,0,0,0,DECLINING,LOW
6569,1,ECE,68.77,5.48,54.34,,,0,0,0,STABLE,LOW
6569,2,ECE,89.95,2.0,55.27,8.5,8.5,0,0,0,STABLE,LOW
6569,3,ECE,83.09,2.0,60.44,8.29,8.38,0,0,0,STABLE,LOW
6569,4,ECE,87.44,5.37,68.9,8.44,8.4,0,0,0,IMPROVING,LOW
6569,5,ECE,62.79,6.39,75.57,9.0,8.55,0,0,0,DECLINING,MEDIUM
6569,6,ECE,87.4,2.56,52.69,8.0,8.43,0,0,0,DECLINING,MEDIUM
6569,7,ECE,81.85,8.06,82.73,7.45,8.28,0,0,0,IMPROVING,LOW
6569,8,ECE,73.46,12.83,61.03,9.25,8.42,0,0,0,DECLINING,LOW
6570,1,ECE,75.9,6.42,71.2,,,0,0,0,STABLE,LOW
6570,2,ECE,76.79,5.69,64.67,7.5,7.5,1,1,2,DECLINING,HIGH
6570,3,ECE,73.72,6.84,70.41,5.14,6.23,1,0,0,IMPROVING,LOW
6570,4,ECE,69.17,16.49,79.87,8.56,6.83,1,0,1,DECLINING,MEDIUM
6570,5,ECE,83.6,17.39,66.16,7.5,7.0,1,0,0,IMPROVING,LOW
6570,6,ECE,84.91,11.79,74.43,8.86,7.43,1,0,0,STABLE,MEDIUM
6570,7,ECE,88.09,10.56,81.61,8.64,7.61,1,0,0,STABLE,LOW
6570,8,ECE,77.73,14.94,71.06,8.5,7.74,1,0,0,STABLE,MEDIUM
6571,1,ECE,100.0,17.54,95.1,,,0,0,1,STABLE,LOW
6571,2,ECE,78.1,16.13,80.41,8.0,8.0,0,0,0,DECLINING,MEDIUM
6571,3,ECE,82.14,16.61,72.88,7.0,7.46,0,0,1,IMPROVING,LOW
6571,4,ECE,84.07,10.7,82.9,8.22,7.66,0,0,0,DECLINING,MEDIUM
6571,5,ECE,88.97,16.94,76.75,7.25,7.55,0,0,0,IMPROVING,LOW
6571,6,ECE,98.72,3.19,76.55,7.71,7.59,0,0,1,DECLINING,MEDIUM
6571,7,ECE,86.26,18.08,82.39,7.09,7.51,0,0,0,IMPROVING,LOW
6571,8,ECE,74.81,11.35,77.61,8.08,7.6,0,0,0,DECLINING,MEDIUM
6572,3,ME,60.35,26.79,86.82,,,0,0,0,STABLE,LOW
6572,4,ME,53.61,26.4,93.07,9.58,9.58,0,0,0,STABLE,LOW
6572,5,ME,56.07,22.61,85.59,9.8,9.7,0,0,0,DECLINING,LOW
6572,6,ME,63.99,26.44,100.0,9.45,9.63,0,0,0,DECLINING,LOW
6572,7,ME,42.06,23.87,89.84,9.07,9.48,0,0,0,STABLE,MEDIUM
6572,8,ME,52.47,12.77,100.0,9.3,9.45,0,0,0,STABLE,LOW
6573,1,EEE,92.95,17.63,77.59,,,0,0,0,STABLE,LOW
6573,2,EEE,75.85,24.05,96.15,10.0,10.0,0,0,0,STABLE,LOW
6573,3,EEE,81.5,17.31,84.5,10.0,10.0,0,0,0,STABLE,LOW
6573,4,EEE,79.19,20.95,84.51,10.0,10.0,0,0,0,STABLE,LOW
6573,5,EEE,70.17,22.26,83.46,9.73,9.94,0,0,0,STABLE,LOW
6573,6,EEE,70.07,25.67,95.44,10.0,9.95,0,0,0,STABLE,LOW
6573,7,EEE,71.95,13.63,91.93,10.0,9.96,0,0,0,DECLINING,LOW
6573,8,EEE,74.34,20.3,87.94,9.5,9.9,0,0,0,STABLE,LOW
6574,1,ME,100.0,7.47,89.92,,,0,0,0,STABLE,LOW
6574,2,ME,72.14,18.04,90.38,9.13,9.13,0,0,0,STABLE,LOW
6574,3,ME,79.0,8.37,70.9,9.36,9.24,0,0,0,DECLINING,LOW
6574,4,ME,93.42,8.37,68.71,8.58,9.05,0,0,0,DECLINING,LOW
6574,5,ME,80.7,17.11,75.06,7.4,8.61,0,0,0,IMPROVING,LOW
6574,6,ME,83.04,13.2,90.83,9.0,8.67,0,0,0,DECLINING,LOW
6574,7,ME,93.45,7.82,79.75,8.21,8.59,0,0,0,STABLE,LOW
6574,8,ME,83.31,18.15,86.71,8.0,8.53,0,0,0,IMPROVING,LOW
6575,1,CE,67.11,20.96,74.63,,,0,0,0,STABLE,LOW
6575,2,CE,69.74,17.81,93.58,8.87,8.87,0,0,0,STABLE,LOW
6575,3,CE,77.18,12.75,97.26,8.67,8.77,0,0,1,STABLE,LOW
6575,4,CE,73.27,20.18,81.65,8.5,8.69,0,0,0,STABLE,LOW
6575,5,CE,70.43,13.99,99.28,8.45,8.64,0,0,0,STABLE,MEDIUM
6575,6,CE,75.05,21.84,83.59,8.25,8.57,0,0,0,IMPROVING,LOW
6575,7,CE,75.65,13.36,72.96,8.93,8.63,0,0,0,STABLE,LOW
6575,8,CE,75.09,19.34,82.66,8.67,8.64,0,0,0,STABLE,LOW
6576,1,CSE,69.8,23.18,88.4,,,0,0,0,STABLE,LOW
6576,2,CSE,50.6,20.31,84.47,9.55,9.55,0,0,0,DECLINING,MEDIUM
6576,3,CSE,62.7,37.8,90.82,8.0,8.68,0,0,0,IMPROVING,LOW
6576,4,CSE,49.64,25.5,89.0,9.73,9.0,0,0,0,DECLINING,LOW
6576,5,CSE,63.41,31.39,94.51,9.4,9.12,0,0,0,STABLE,LOW
6576,6,CSE,59.06,22.93,100.0,9.57,9.22,0,0,0,DECLINING,LOW
6576,7,CSE,71.1,25.8,93.34,8.93,9.16,0,0,0,IMPROVING,LOW
6576,8,CSE,70.22,27.89,100.0,9.62,9.21,0,0,0,STABLE,LOW
6577,1,ECE,67.28,3.93,41.82,,,0,0,0,STABLE,LOW
6577,2,ECE,62.1,10.13,48.05,8.0,8.0,0,0,0,STABLE,MEDIUM
6577,3,ECE,64.15,3.36,58.27,8.07,8.04,0,0,0,IMPROVING,LOW
6577,4,ECE,57.3,2.0,39.04,8.78,8.23,0,0,0,DECLINING,MEDIUM
6577,5,ECE,54.49,2.81,50.3,8.0,8.17,0,0,1,DECLINING,MEDIUM
6577,6,ECE,70.03,3.17,52.07,7.36,7.98,0,0,1,IMPROVING,LOW
6577,7,ECE,56.89,2.0,36.21,8.18,8.01,0,0,1,STABLE,MEDIUM
6577,8,ECE,64.12,3.75,47.31,8.0,8.01,0,0,0,DECLINING,MEDIUM
6578,1,EEE,67.84,19.89,84.16,,,0,0,1,STABLE,LOW
6578,2,EEE,57.22,18.23,84.15,7.92,7.92,0,0,0,IMPROVING,LOW
6578,3,EEE,49.24,21.96,65.66,9.14,8.56,0,0,1,DECLINING,MEDIUM
6578,4,EEE,58.55,13.86,100.0,8.23,8.45,0,0,0,STABLE,MEDIUM
6578,5,EEE,61.45,17.62,88.63,8.45,8.45,1,1,1,IMPROVING,MEDIUM
6578,6,EEE,66.69,19.67,81.24,9.0,8.56,1,0,0,IMPROVING,LOW
6578,7,EEE,60.55,9.84,72.18,10.0,8.81,1,0,0,DECLINING,MEDIUM
6578,8,EEE,69.09,20.8,71.07,8.0,8.7,1,0,0,IMPROVING,LOW
6579,1,CSE,81.35,18.68,77.53,,,0,0,0,STABLE,LOW
6579,2,CSE,78.03,13.09,73.51,8.73,8.73,0,0,0,IMPROVING,LOW
6579,3,CSE,76.9,12.72,69.18,9.79,9.32,0,0,0,DECLINING,LOW
6579,4,CSE,91.84,6.87,66.97,8.91,9.19,0,0,0,STABLE,LOW
6579,5,CSE,85.4,8.25,81.91,9.0,9.14,0,0,0,IMPROVING,LOW
6579,6,CSE,78.98,23.61,85.09,9.43,9.2,0,0,0,STABLE,LOW
6579,7,CSE,86.68,20.4,77.74,9.36,9.23,0,0,0,STABLE,LOW
6579,8,CSE,96.27,15.78,70.98,9.62,9.26,0,0,0,DECLINING,LOW
6580,1,ECE,65.74,3.57,57.03,,,0,0,0,STABLE,LOW
6580,2,ECE,80.82,2.62,67.37,8.5,8.5,0,0,0,STABLE,LOW
6580,3,ECE,70.52,11.44,72.44,8.64,8.58,0,0,0,IMPROVING,LOW
6580,4,ECE,76.01,8.32,62.03,9.78,8.89,0,0,0,DECLINING,LOW
6580,5,ECE,66.71,2.83,70.02,8.5,8.79,0,0,0,STABLE,LOW
6580,6,ECE,75.0,11.59,68.27,8.71,8.77,0,0,0,IMPROVING,LOW
6580,7,ECE,84.28,8.86,66.29,9.45,8.88,0,0,0,STABLE,LOW
6580,8,ECE,69.53,7.97,65.14,9.25,8.93,0,0,0,DECLINING,MEDIUM
6581,3,ME,82.16,25.46,95.5,,,0,0,0,STABLE,MEDIUM
6581,4,ME,76.2,22.76,80.84,7.58,7.58,0,0,0,IMPROVING,LOW
6581,5,ME,79.57,28.26,90.05,8.6,8.15,0,0,1,DECLINING,LOW
6581,6,ME,88.8,26.58,97.36,8.09,8.13,0,0,0,IMPROVING,LOW
6581,7,ME,82.16,18.84,95.83,8.79,8.31,0,0,1,DECLINING,MEDIUM
6581,8,ME,86.81,23.94,100.0,7.6,8.19,0,0,0,IMPROVING,LOW
6582,1,EEE,100.0,23.4,90.33,,,0,0,0,STABLE,LOW
6582,2,EEE,86.23,20.56,92.23,8.62,8.62,0,0,1,DECLINING,MEDIUM
6582,3,EEE,63.38,21.95,79.48,7.5,8.04,0,0,0,STABLE,LOW
6582,4,EEE,81.9,18.62,83.42,7.62,7.9,0,0,1,STABLE,LOW
6582,5,EEE,86.54,18.92,78.62,7.36,7.78,0,0,0,DECLINING,MEDIUM
6582,6,EEE,88.5,19.19,98.93,6.54,7.53,0,0,1,IMPROVING,MEDIUM
6582,7,EEE,69.37,25.24,99.55,6.92,7.43,0,0,1,IMPROVING,MEDIUM
6582,8,EEE,92.36,12.33,84.91,7.33,7.42,0,0,0,STABLE,MEDIUM
6583,1,CE,87.45,16.76,82.62,,,0,0,0,STABLE,LOW
6583,2,CE,74.01,23.91,75.84,10.0,10.0,0,0,0,STABLE,LOW
6583,3,CE,84.48,29.02,77.94,10.0,10.0,0,0,0,STABLE,LOW
6583,4,CE,84.22,12.23,92.97,9.75,9.93,0,0,0,STABLE,LOW
6583,5,CE,77.05,14.79,95.45,9.73,9.89,0,0,0,STABLE,LOW
6583,6,CE,75.27,25.27,84.25,10.0,9.91,0,0,0,STABLE,LOW
6583,7,CE,79.3,23.77,83.61,10.0,9.92,0,0,0,STABLE,LOW
6583,8,CE,82.33,14.42,82.51,10.0,9.93,0,0,0,STABLE,LOW
6584,1,ME,65.43,24.31,97.03,,,0,0,0,STABLE,MEDIUM
6584,2,ME,65.43,27.71,97.69,7.33,7.33,0,0,0,IMPROVING,MEDIUM
