student_id,registration_number,semester,academic_year,attendance_percentage,study_hours_per_week,assignments_completed_percentage,class_participation,sgpa,cgpa,previous_sgpa,previous_cgpa,backlog_count,current_failed_courses,low_performance_course_count,performance_trend
5599,REG2021ECE05599,7,2024,68.45,17.3,62.14,81.6,9.83,9.13,8.64,9.01,0,0,0,IMPROVING
5599,REG2021ECE05599,8,2024,59.73,9.4,63.91,72.16,8.69,9.07,9.83,9.13,0,0,0,DECLINING
5600,REG2022ECE05600,3,2023,71.87,25.46,100.0,58.53,7.67,7.67,,,0,0,1,STABLE
5600,REG2022ECE05600,4,2023,76.08,29.7,94.23,45.17,7.5,7.57,7.67,7.67,0,0,0,STABLE
5600,REG2022ECE05600,5,2024,73.89,27.33,95.83,54.74,8.14,7.8,7.5,7.57,0,0,0,IMPROVING
5600,REG2022ECE05600,6,2024,79.5,26.04,93.17,68.74,7.27,7.67,8.14,7.8,0,0,1,DECLINING
5600,REG2022ECE05600,7,2025,62.6,22.06,85.01,53.72,7.25,7.59,7.27,7.67,0,0,2,STABLE
5600,REG2022ECE05600,8,2025,77.64,16.5,85.1,48.11,6.31,7.35,7.25,7.59,0,0,3,DECLINING
5601,REG2020CE05601,1,2020,73.76,10.22,67.11,75.55,8.2,8.2,,,0,0,0,STABLE
5601,REG2020CE05601,2,2020,68.64,8.24,65.66,53.93,8.8,8.5,8.2,8.2,0,0,0,IMPROVING
5601,REG2020CE05601,3,2021,75.03,10.72,83.56,75.64,8.0,8.36,8.8,8.5,0,0,0,DECLINING
5601,REG2020CE05601,4,2021,62.34,11.77,68.1,70.43,7.82,8.25,8.0,8.36,0,0,0,STABLE
5601,REG2020CE05601,5,2022,61.03,9.63,70.71,57.75,8.0,8.2,7.82,8.25,0,0,0,STABLE
5601,REG2020CE05601,6,2022,72.07,15.47,65.7,67.43,9.0,8.34,8.0,8.2,0,0,0,IMPROVING
5601,REG2020CE05601,7,2023,63.07,18.63,54.26,72.43,8.67,8.38,9.0,8.34,1,1,1,DECLINING
5601,REG2020CE05601,8,2023,69.02,16.21,72.65,82.48,8.92,8.44,8.67,8.38,1,0,0,STABLE
5602,REG2020CE05602,1,2020,81.41,16.77,78.6,78.47,8.27,8.27,,,0,0,0,STABLE
5602,REG2020CE05602,2,2020,86.4,12.93,83.57,75.03,7.87,8.07,8.27,8.27,0,0,1,DECLINING
5602,REG2020CE05602,3,2021,68.62,17.49,79.18,70.24,8.0,8.05,7.87,8.07,0,0,0,STABLE
5602,REG2020CE05602,4,2021,81.04,15.19,90.03,54.4,7.55,7.94,8.0,8.05,0,0,0,DECLINING
5602,REG2020CE05602,5,2022,78.99,10.39,80.24,84.27,8.0,7.95,7.55,7.94,0,0,0,IMPROVING
5602,REG2020CE05602,6,2022,79.06,10.48,73.74,53.79,7.36,7.85,8.0,7.95,0,0,0,DECLINING
5602,REG2020CE05602,7,2023,79.45,18.7,78.79,56.18,8.67,7.93,7.36,7.85,0,0,0,IMPROVING
5602,REG2020CE05602,8,2023,77.9,8.44,62.53,75.19,8.5,8.0,8.67,7.93,0,0,0,STABLE
5603,REG2021CE05603,1,2021,78.32,17.14,67.12,77.04,8.07,8.07,,,0,0,0,STABLE
5603,REG2021CE05603,2,2021,76.95,19.52,68.01,57.0,7.73,7.9,8.07,8.07,0,0,0,DECLINING
5603,REG2021CE05603,3,2022,69.1,15.41,66.43,68.21,7.75,7.86,7.73,7.9,0,0,0,STABLE
5603,REG2021CE05603,4,2022,84.44,11.64,63.24,68.82,7.45,7.77,7.75,7.86,0,0,1,STABLE
5603,REG2021CE05603,5,2023,75.97,9.35,83.45,51.87,7.0,7.63,7.45,7.77,0,0,0,DECLINING
5603,REG2021CE05603,6,2023,78.71,19.69,73.44,70.7,7.57,7.62,7.0,7.63,0,0,0,IMPROVING
5603,REG2021CE05603,7,2024,74.77,10.11,74.66,56.69,6.67,7.52,7.57,7.62,0,0,1,DECLINING
5603,REG2021CE05603,8,2024,78.39,12.39,72.17,81.42,7.08,7.47,6.67,7.52,0,0,1,IMPROVING
5604,REG2022ME05604,1,2022,77.14,14.52,95.83,86.17,8.87,8.87,,,0,0,0,STABLE
5604,REG2022ME05604,2,2022,78.06,27.03,100.0,74.2,9.57,9.21,8.87,8.87,0,0,0,IMPROVING
5604,REG2022ME05604,3,2023,79.32,21.89,96.26,74.08,9.58,9.32,9.57,9.21,0,0,0,STABLE
5604,REG2022ME05604,4,2023,76.6,24.27,85.36,83.18,9.8,9.45,9.58,9.32,0,0,0,STABLE
5604,REG2022ME05604,5,2024,76.85,23.39,74.3,85.12,9.0,9.37,9.8,9.45,0,0,0,DECLINING
5604,REG2022ME05604,6,2024,89.86,21.89,100.0,91.67,9.79,9.44,9.0,9.37,0,0,0,IMPROVING
5604,REG2022ME05604,7,2025,76.81,15.98,84.6,83.08,9.1,9.41,9.79,9.44,0,0,0,DECLINING
5604,REG2022ME05604,8,2025,75.55,23.1,100.0,84.28,8.12,9.21,9.1,9.41,1,1,1,DECLINING
5605,REG2023EEE05605,3,2024,68.75,14.08,68.75,70.84,7.0,7.0,,,0,0,1,STABLE
5605,REG2023EEE05605,4,2024,65.29,9.16,66.69,46.35,7.18,7.08,7.0,7.0,0,0,0,STABLE
5605,REG2023EEE05605,5,2025,45.02,8.05,70.36,58.05,7.15,7.11,7.18,7.08,0,0,0,STABLE
5605,REG2023EEE05605,6,2025,70.26,8.9,76.88,67.54,7.85,7.3,7.15,7.11,0,0,0,IMPROVING
5605,REG2023EEE05605,7,2026,59.95,3.63,69.44,73.01,7.83,7.4,7.85,7.3,0,0,1,STABLE
5605,REG2023EEE05605,8,2026,56.75,5.27,71.92,62.75,7.67,7.45,7.83,7.4,0,0,0,STABLE
5606,REG2021CE05606,1,2021,70.8,24.5,100.0,56.81,8.47,8.47,,,0,0,0,STABLE
5606,REG2021CE05606,2,2021,67.05,23.98,98.29,76.41,9.13,8.8,8.47,8.47,0,0,0,IMPROVING
5606,REG2021CE05606,3,2022,63.3,23.49,100.0,74.11,9.0,8.86,9.13,8.8,0,0,0,STABLE
5606,REG2021CE05606,4,2022,49.75,18.3,93.53,77.01,8.36,8.75,9.0,8.86,0,0,1,DECLINING
5606,REG2021CE05606,5,2023,60.41,30.28,98.24,57.97,9.75,8.94,8.36,8.75,0,0,0,IMPROVING
5606,REG2021CE05606,6,2023,61.24,26.5,86.73,73.52,9.14,8.97,9.75,8.94,0,0,0,DECLINING
5606,REG2021CE05606,7,2024,65.96,27.29,100.0,71.35,10.0,9.08,9.14,8.97,0,0,0,IMPROVING
5606,REG2021CE05606,8,2024,55.67,21.89,96.8,79.05,9.25,9.1,10.0,9.08,0,0,0,DECLINING
5607,REG2023ECE05607,1,2023,79.05,7.44,80.94,100.0,9.75,9.75,,,0,0,0,STABLE
5607,REG2023ECE05607,2,2023,86.8,16.83,79.74,100.0,9.79,9.77,9.75,9.75,0,0,0,STABLE
5607,REG2023ECE05607,3,2024,95.77,5.14,69.02,95.48,10.0,9.83,9.79,9.77,0,0,0,STABLE
5607,REG2023ECE05607,4,2024,78.09,4.74,66.21,100.0,9.25,9.68,10.0,9.83,0,0,0,DECLINING
5607,REG2023ECE05607,5,2025,89.77,8.27,66.23,100.0,9.79,9.7,9.25,9.68,0,0,0,IMPROVING
5607,REG2023ECE05607,6,2025,97.96,8.8,54.06,100.0,9.73,9.71,9.79,9.7,0,0,0,STABLE
5607,REG2023ECE05607,7,2026,91.02,12.06,65.17,100.0,10.0,9.75,9.73,9.71,0,0,0,STABLE
5607,REG2023ECE05607,8,2026,73.78,2.97,65.15,100.0,9.77,9.75,10.0,9.75,0,0,0,STABLE
5608,REG2022EEE05608,1,2022,73.53,13.7,73.68,69.07,7.31,7.31,,,0,0,0,STABLE
5608,REG2022EEE05608,2,2022,69.3,18.71,80.6,87.26,8.0,7.67,7.31,7.31,0,0,0,IMPROVING
5608,REG2022EEE05608,3,2023,76.37,8.48,80.07,67.4,7.69,7.67,8.0,7.67,0,0,0,DECLINING
5608,REG2022EEE05608,4,2023,74.23,21.01,76.61,74.6,7.0,7.53,7.69,7.67,1,1,1,DECLINING
5608,REG2022EEE05608,5,2024,73.45,16.31,77.4,83.83,8.08,7.64,7.0,7.53,1,0,0,IMPROVING
5608,REG2022EEE05608,6,2024,84.21,9.46,91.05,72.43,8.0,7.7,8.08,7.64,1,0,0,STABLE
5608,REG2022EEE05608,7,2025,80.61,23.67,69.18,69.43,8.92,7.87,8.0,7.7,1,0,0,IMPROVING
5608,REG2022EEE05608,8,2025,71.74,22.23,82.7,68.47,8.73,7.99,8.92,7.87,1,0,0,STABLE
5609,REG2020ECE05609,1,2020,71.8,20.19,98.5,85.37,8.5,8.5,,,0,0,0,STABLE
5609,REG2020ECE05609,2,2020,67.61,26.03,88.76,83.99,8.71,8.62,8.5,8.5,0,0,0,STABLE
5609,REG2020ECE05609,3,2021,72.72,23.48,100.0,78.9,9.33,8.8,8.71,8.62,0,0,0,IMPROVING
5609,REG2020ECE05609,4,2021,80.78,22.85,97.35,100.0,9.75,9.04,9.33,8.8,0,0,0,IMPROVING
5609,REG2020ECE05609,5,2022,73.53,29.25,86.34,74.43,9.57,9.16,9.75,9.04,0,0,0,STABLE
5609,REG2020ECE05609,6,2022,71.17,18.91,100.0,79.16,8.36,9.04,9.57,9.16,0,0,0,DECLINING
5609,REG2020ECE05609,7,2023,58.77,19.1,100.0,78.43,8.75,9.0,8.36,9.04,0,0,0,IMPROVING
5609,REG2020ECE05609,8,2023,62.74,17.17,100.0,92.68,9.15,9.02,8.75,9.0,0,0,0,IMPROVING
5610,REG2023CSE05610,1,2023,83.2,18.19,100.0,61.94,7.27,7.27,,,0,0,0,STABLE
5610,REG2023CSE05610,2,2023,83.22,23.01,94.52,75.29,8.93,8.2,7.27,7.27,0,0,0,IMPROVING
5610,REG2023CSE05610,3,2024,80.71,21.01,94.08,53.1,7.91,8.11,8.93,8.2,0,0,0,DECLINING
5610,REG2023CSE05610,4,2024,71.42,22.23,86.01,66.54,7.4,7.9,7.91,8.11,0,0,1,DECLINING
5610,REG2023CSE05610,5,2025,64.62,19.14,72.03,74.45,6.86,7.68,7.4,7.9,0,0,0,DECLINING
5610,REG2023CSE05610,6,2025,66.5,26.01,99.26,69.88,7.64,7.67,6.86,7.68,0,0,0,IMPROVING
5610,REG2023CSE05610,7,2026,81.43,20.44,87.2,53.87,8.25,7.72,7.64,7.67,0,0,0,IMPROVING
5610,REG2023CSE05610,8,2026,69.75,16.94,93.6,69.64,7.77,7.73,8.25,7.72,0,0,0,DECLINING
5611,REG2020EEE05611,1,2020,91.1,20.32,99.36,64.17,7.54,7.54,,,0,0,0,STABLE
5611,REG2020EEE05611,2,2020,75.34,31.17,100.0,68.71,8.14,7.85,7.54,7.54,0,0,0,IMPROVING
5611,REG2020EEE05611,3,2021,90.88,26.29,100.0,48.51,8.0,7.9,8.14,7.85,0,0,0,STABLE
5611,REG2020EEE05611,4,2021,72.22,25.89,100.0,54.78,8.55,8.04,8.0,7.9,0,0,0,IMPROVING
5611,REG2020EEE05611,5,2022,74.94,24.6,89.4,59.43,8.23,8.08,8.55,8.04,0,0,1,DECLINING
5611,REG2020EEE05611,6,2022,77.1,21.23,86.3,48.58,7.92,8.05,8.23,8.08,0,0,0,DECLINING
5611,REG2020EEE05611,7,2023,90.02,22.84,100.0,61.39,9.08,8.19,7.92,8.05,0,0,0,IMPROVING
5611,REG2020EEE05611,8,2023,83.72,21.61,92.08,63.01,9.07,8.32,9.08,8.19,0,0,0,STABLE
5612,REG2023ME05612,1,2023,100.0,9.25,68.6,62.8,5.73,5.73,,,0,0,2,STABLE
5612,REG2023ME05612,2,2023,98.48,11.6,74.25,57.36,6.93,6.31,5.73,5.73,0,0,0,IMPROVING
5612,REG2023ME05612,3,2024,100.0,7.9,61.19,66.69,6.5,6.37,6.93,6.31,0,0,3,DECLINING
5612,REG2023ME05612,4,2024,100.0,5.09,71.61,78.74,6.0,6.27,6.5,6.37,0,0,2,DECLINING
5612,REG2023ME05612,5,2025,100.0,5.34,73.69,59.72,6.73,6.34,6.0,6.27,0,0,0,IMPROVING
5612,REG2023ME05612,6,2025,88.1,14.04,64.97,38.93,7.79,6.59,6.73,6.34,0,0,0,IMPROVING
5612,REG2023ME05612,7,2026,96.43,9.21,62.5,39.0,7.4,6.68,7.79,6.59,0,0,0,DECLINING
5612,REG2023ME05612,8,2026,98.31,13.69,72.05,57.88,7.06,6.74,7.4,6.68,0,0,2,DECLINING
5613,REG2022CE05613,1,2022,92.41,16.37,84.14,92.81,10.0,10.0,,,0,0,0,STABLE
5613,REG2022CE05613,2,2022,75.56,11.9,74.94,71.26,9.33,9.67,10.0,10.0,0,0,0,DECLINING
5613,REG2022CE05613,3,2023,91.4,15.21,93.22,92.09,9.25,9.55,9.33,9.67,0,0,0,STABLE
5613,REG2022CE05613,4,2023,84.11,19.09,78.59,83.16,10.0,9.64,9.25,9.55,0,0,0,IMPROVING
5613,REG2022CE05613,5,2024,78.7,12.34,68.5,76.11,9.25,9.57,10.0,9.64,0,0,0,DECLINING
5613,REG2022CE05613,6,2024,93.51,20.26,88.43,100.0,9.79,9.61,9.25,9.57,0,0,0,IMPROVING
5613,REG2022CE05613,7,2025,85.4,14.74,77.37,100.0,9.0,9.55,9.79,9.61,0,0,0,DECLINING
5613,REG2022CE05613,8,2025,88.7,14.63,97.53,81.06,9.33,9.52,9.0,9.55,0,0,0,IMPROVING
5614,REG2022CSE05614,1,2022,80.48,24.31,92.85,41.41,6.45,6.45,,,0,0,1,STABLE
5614,REG2022CSE05614,2,2022,77.77,19.9,98.99,42.43,7.57,7.08,6.45,6.45,0,0,0,IMPROVING
5614,REG2022CSE05614,3,2023,74.88,13.93,95.88,50.13,5.09,6.47,7.57,7.08,1,1,1,DECLINING
5614,REG2022CSE05614,4,2023,80.15,21.97,90.88,43.92,7.6,6.8,5.09,6.47,1,0,1,IMPROVING
5614,REG2022CSE05614,5,2024,83.52,21.48,92.04,51.59,7.07,6.86,7.6,6.8,1,0,1,DECLINING
5614,REG2022CSE05614,6,2024,72.09,20.56,80.37,62.66,6.5,6.8,7.07,6.86,1,0,1,DECLINING
5614,REG2022CSE05614,7,2025,81.31,16.8,76.85,38.16,5.88,6.71,6.5,6.8,1,0,1,DECLINING
5614,REG2022CSE05614,8,2025,66.84,20.74,90.37,41.71,6.77,6.72,5.88,6.71,1,0,1,IMPROVING
5615,REG2023ME05615,1,2023,78.64,17.36,77.27,62.44,8.0,8.0,,,0,0,0,STABLE
5615,REG2023ME05615,2,2023,79.71,17.05,71.43,60.82,7.5,7.76,8.0,8.0,0,0,0,DECLINING
5615,REG2023ME05615,3,2024,90.05,16.17,80.46,55.49,8.5,7.98,7.5,7.76,0,0,0,IMPROVING
5615,REG2023ME05615,4,2024,87.27,8.29,58.25,65.39,7.8,7.93,8.5,7.98,0,0,0,DECLINING
5615,REG2023ME05615,5,2025,89.28,11.79,67.42,87.12,5.73,7.57,7.8,7.93,1,1,1,DECLINING
5615,REG2023ME05615,6,2025,89.98,10.77,72.28,69.02,7.93,7.63,5.73,7.57,1,0,0,IMPROVING
5615,REG2023ME05615,7,2026,93.58,12.61,73.79,42.37,8.0,7.67,7.93,7.63,1,0,0,STABLE
5615,REG2023ME05615,8,2026,83.31,9.71,74.63,74.47,8.31,7.77,8.0,7.67,1,0,0,IMPROVING
5616,REG2023EEE05616,1,2023,64.42,9.27,72.0,86.55,7.23,7.23,,,0,0,1,STABLE
5616,REG2023EEE05616,2,2023,60.49,5.77,63.62,64.89,7.21,7.22,7.23,7.23,0,0,0,STABLE
5616,REG2023EEE05616,3,2024,70.9,14.39,62.19,70.54,8.54,7.65,7.21,7.22,0,0,0,IMPROVING
5616,REG2023EEE05616,4,2024,64.2,9.91,70.46,77.88,8.09,7.75,8.54,7.65,0,0,0,DECLINING
5616,REG2023EEE05616,5,2025,61.02,6.53,61.78,73.94,7.77,7.75,8.09,7.75,0,0,0,DECLINING
5616,REG2023EEE05616,6,2025,71.57,4.17,57.38,76.7,7.54,7.71,7.77,7.75,0,0,0,STABLE
5616,REG2023EEE05616,7,2026,79.86,17.53,52.66,63.34,8.5,7.82,7.54,7.71,0,0,0,IMPROVING
5616,REG2023EEE05616,8,2026,69.51,15.04,77.7,78.44,8.13,7.87,8.5,7.82,0,0,0,DECLINING
5617,REG2020ME05617,3,2021,86.55,12.35,87.92,75.0,8.83,8.83,,,0,0,0,STABLE
5617,REG2020ME05617,4,2021,85.8,17.73,84.04,81.2,7.8,8.26,8.83,8.83,0,0,1,DECLINING
5617,REG2020ME05617,5,2022,80.45,19.83,80.66,88.65,9.45,8.61,7.8,8.26,0,0,0,IMPROVING
5617,REG2020ME05617,6,2022,94.02,16.4,79.76,88.84,9.14,8.75,9.45,8.61,0,0,0,DECLINING
5617,REG2020ME05617,7,2023,69.13,16.83,96.05,76.79,9.4,8.85,9.14,8.75,0,0,0,STABLE
5617,REG2020ME05617,8,2023,85.44,21.54,89.59,85.61,8.56,8.79,9.4,8.85,0,0,0,DECLINING
5618,REG2021EEE05618,1,2021,65.23,7.77,57.39,65.43,8.08,8.08,,,0,0,0,STABLE
5618,REG2021EEE05618,2,2021,69.09,10.23,65.56,76.95,8.0,8.04,8.08,8.08,0,0,0,STABLE
5618,REG2021EEE05618,3,2022,75.03,12.88,77.44,86.66,8.46,8.18,8.0,8.04,0,0,0,IMPROVING
5618,REG2021EEE05618,4,2022,80.69,7.29,70.04,69.65,9.09,8.37,8.46,8.18,0,0,0,IMPROVING
5618,REG2021EEE05618,5,2023,80.13,16.45,71.31,47.62,7.77,8.25,9.09,8.37,0,0,0,DECLINING
5618,REG2021EEE05618,6,2023,61.05,10.96,72.15,73.09,8.15,8.23,7.77,8.25,0,0,0,IMPROVING
5618,REG2021EEE05618,7,2024,69.92,11.55,78.55,76.43,8.33,8.25,8.15,8.23,0,0,0,STABLE
5618,REG2021EEE05618,8,2024,54.29,12.05,72.13,67.04,8.07,8.22,8.33,8.25,0,0,0,STABLE
5619,REG2022EEE05619,1,2022,65.12,26.06,100.0,18.14,6.77,6.77,,,0,0,1,STABLE
5619,REG2022EEE05619,2,2022,66.43,36.16,100.0,53.97,6.29,6.52,6.77,6.77,1,1,1,DECLINING
5619,REG2022EEE05619,3,2023,59.42,26.38,100.0,58.09,6.85,6.62,6.29,6.52,1,0,0,IMPROVING
5619,REG2022EEE05619,4,2023,68.32,39.12,100.0,49.13,7.45,6.8,6.85,6.62,1,0,1,IMPROVING
5619,REG2022EEE05619,5,2024,70.47,27.94,100.0,39.94,6.23,6.69,7.45,6.8,1,0,3,DECLINING
5619,REG2022EEE05619,6,2024,66.52,31.77,99.64,47.28,7.54,6.83,6.23,6.69,1,0,0,IMPROVING
5619,REG2022EEE05619,7,2025,71.26,26.33,100.0,58.81,7.17,6.88,7.54,6.83,1,0,1,DECLINING
5619,REG2022EEE05619,8,2025,73.24,33.2,100.0,47.37,8.07,7.05,7.17,6.88,1,0,0,IMPROVING
5620,REG2022CSE05620,1,2022,72.36,11.51,45.28,36.74,6.18,6.18,,,0,0,1,STABLE
5620,REG2022CSE05620,2,2022,47.68,8.77,69.48,58.89,6.57,6.4,6.18,6.18,0,0,2,IMPROVING
5620,REG2022CSE05620,3,2023,60.61,12.0,71.64,55.55,6.45,6.42,6.57,6.4,0,0,0,STABLE
5620,REG2022CSE05620,4,2023,67.47,10.52,63.06,60.49,7.6,6.76,6.45,6.42,0,0,1,IMPROVING
5620,REG2022CSE05620,5,2024,59.61,12.91,49.31,44.89,5.57,6.51,7.6,6.76,1,1,3,DECLINING
5620,REG2022CSE05620,6,2024,69.98,11.92,76.51,71.63,6.71,6.54,5.57,6.51,1,0,2,IMPROVING
5620,REG2022CSE05620,7,2025,77.58,19.57,68.96,59.03,6.88,6.57,6.71,6.54,1,0,1,STABLE
5620,REG2022CSE05620,8,2025,69.27,5.45,66.12,67.25,6.77,6.6,6.88,6.57,1,0,2,STABLE
5621,REG2021CE05621,3,2022,76.85,16.96,91.62,68.24,8.5,8.5,,,0,0,0,STABLE
5621,REG2021CE05621,4,2022,69.78,17.7,84.56,80.07,9.0,8.74,8.5,8.5,0,0,0,IMPROVING
5621,REG2021CE05621,5,2023,87.09,34.39,87.43,88.63,10.0,9.17,9.0,8.74,0,0,0,IMPROVING
5621,REG2021CE05621,6,2023,73.67,23.94,76.72,71.41,9.36,9.22,10.0,9.17,0,0,0,DECLINING
5621,REG2021CE05621,7,2024,84.74,18.77,85.28,82.51,9.0,9.19,9.36,9.22,0,0,0,DECLINING
5621,REG2021CE05621,8,2024,83.77,24.5,95.18,89.93,9.75,9.29,9.0,9.19,0,0,0,IMPROVING
5622,REG2023ME05622,1,2023,76.79,27.12,100.0,77.81,9.0,9.0,,,0,0,0,STABLE
5622,REG2023ME05622,2,2023,75.14,20.74,98.13,94.61,8.71,8.86,9.0,9.0,0,0,0,STABLE
5622,REG2023ME05622,3,2024,79.52,24.49,100.0,78.8,9.58,9.07,8.71,8.86,0,0,0,IMPROVING
5622,REG2023ME05622,4,2024,68.35,22.74,87.09,81.72,8.8,9.0,9.58,9.07,0,0,0,DECLINING
5622,REG2023ME05622,5,2025,88.59,33.01,100.0,79.87,9.45,9.07,8.8,9.0,0,0,0,IMPROVING
5622,REG2023ME05622,6,2025,76.55,32.66,94.3,71.44,9.21,9.1,9.45,9.07,0,0,0,STABLE
5622,REG2023ME05622,7,2026,72.83,21.4,95.29,79.25,9.2,9.11,9.21,9.1,0,0,0,STABLE
5622,REG2023ME05622,8,2026,65.97,26.51,82.69,68.59,9.44,9.16,9.2,9.11,0,0,0,STABLE
5623,REG2021ME05623,1,2021,91.73,17.71,83.29,67.13,7.6,7.6,,,0,0,0,STABLE
5623,REG2021ME05623,2,2021,92.52,8.52,82.17,45.92,7.57,7.59,7.6,7.6,0,0,0,STABLE
5623,REG2021ME05623,3,2022,94.04,21.29,74.59,69.22,8.5,7.85,7.57,7.59,0,0,0,IMPROVING
5623,REG2021ME05623,4,2022,84.65,17.71,84.9,61.38,6.2,7.41,8.5,7.85,1,1,1,DECLINING
5623,REG2021ME05623,5,2023,91.4,19.45,83.25,64.78,8.0,7.51,6.2,7.41,1,0,1,IMPROVING
5623,REG2021ME05623,6,2023,81.79,17.15,81.51,58.28,6.93,7.41,8.0,7.51,1,0,2,DECLINING
5623,REG2021ME05623,7,2024,79.35,16.29,91.16,67.08,7.7,7.44,6.93,7.41,1,0,0,IMPROVING
5623,REG2021ME05623,8,2024,97.4,14.25,80.54,55.98,7.31,7.42,7.7,7.44,1,0,1,DECLINING
5624,REG2022ECE05624,1,2022,82.58,13.92,79.44,100.0,9.0,9.0,,,0,0,0,STABLE
5624,REG2022ECE05624,2,2022,98.18,23.41,85.57,94.12,10.0,9.54,9.0,9.0,0,0,0,IMPROVING
5624,REG2022ECE05624,3,2023,70.63,19.58,96.05,95.98,10.0,9.66,10.0,9.54,0,0,0,STABLE
5624,REG2022ECE05624,4,2023,88.47,20.19,92.49,100.0,9.75,9.68,10.0,9.66,0,0,0,STABLE
5624,REG2022ECE05624,5,2024,89.48,16.26,96.2,100.0,9.79,9.7,9.75,9.68,0,0,0,STABLE
5624,REG2022ECE05624,6,2024,84.0,27.44,100.0,92.77,10.0,9.75,9.79,9.7,0,0,0,STABLE
5624,REG2022ECE05624,7,2025,87.62,14.01,87.51,96.46,9.75,9.75,10.0,9.75,0,0,0,STABLE
5624,REG2022ECE05624,8,2025,87.22,20.61,92.48,98.91,10.0,9.78,9.75,9.75,0,0,0,STABLE
5625,REG2020CE05625,1,2020,65.51,29.77,100.0,89.38,8.87,8.87,,,0,0,0,STABLE
5625,REG2020CE05625,2,2020,73.13,25.25,100.0,66.06,9.47,9.17,8.87,8.87,0,0,0,IMPROVING
5625,REG2020CE05625,3,2021,70.55,29.08,100.0,72.75,8.0,8.83,9.47,9.17,0,0,1,DECLINING
5625,REG2020CE05625,4,2021,77.16,24.34,100.0,67.57,9.73,9.02,8.0,8.83,0,0,0,IMPROVING
5625,REG2020CE05625,5,2022,71.15,28.71,100.0,82.6,9.5,9.11,9.73,9.02,0,0,0,STABLE
5625,REG2020CE05625,6,2022,79.07,29.52,100.0,73.82,9.64,9.2,9.5,9.11,0,0,0,STABLE
5625,REG2020CE05625,7,2023,68.87,31.12,100.0,89.07,9.33,9.22,9.64,9.2,0,0,0,DECLINING
5625,REG2020CE05625,8,2023,68.97,30.74,100.0,80.48,8.83,9.17,9.33,9.22,0,0,0,DECLINING
5626,REG2020CE05626,1,2020,73.16,21.35,88.19,84.84,9.33,9.33,,,0,0,0,STABLE
5626,REG2020CE05626,2,2020,77.2,25.09,86.64,94.63,9.27,9.3,9.33,9.33,0,0,0,STABLE
5626,REG2020CE05626,3,2021,69.98,22.07,98.12,78.93,9.75,9.43,9.27,9.3,0,0,0,IMPROVING
5626,REG2020CE05626,4,2021,78.1,18.88,93.84,74.5,9.18,9.38,9.75,9.43,0,0,0,DECLINING
5626,REG2020CE05626,5,2022,81.95,16.85,93.49,88.67,7.75,9.08,9.18,9.38,0,0,1,DECLINING
5626,REG2020CE05626,6,2022,76.74,13.83,73.78,73.59,10.0,9.24,7.75,9.08,0,0,0,IMPROVING
5626,REG2020CE05626,7,2023,80.52,15.27,78.87,89.38,9.33,9.25,10.0,9.24,0,0,0,DECLINING
5626,REG2020CE05626,8,2023,74.22,22.33,95.7,82.1,9.25,9.25,9.33,9.25,0,0,0,STABLE
5627,REG2021ME05627,1,2021,76.61,10.14,75.52,100.0,9.27,9.27,,,0,0,0,STABLE
5627,REG2021ME05627,2,2021,73.48,10.84,61.37,90.11,8.79,9.03,9.27,9.27,0,0,1,DECLINING
5627,REG2021ME05627,3,2022,65.78,14.13,63.05,83.0,9.17,9.07,8.79,9.03,0,0,0,IMPROVING
5627,REG2021ME05627,4,2022,95.11,5.6,63.35,93.07,9.4,9.16,9.17,9.07,0,0,0,STABLE
5627,REG2021ME05627,5,2023,79.62,6.47,77.58,96.43,9.73,9.25,9.4,9.16,0,0,0,IMPROVING
5627,REG2021ME05627,6,2023,76.83,14.13,66.91,100.0,9.79,9.35,9.73,9.25,0,0,0,STABLE
5627,REG2021ME05627,7,2024,83.5,5.96,74.9,66.28,9.4,9.35,9.79,9.35,0,0,0,DECLINING
5627,REG2021ME05627,8,2024,90.84,7.34,73.98,100.0,9.0,9.3,9.4,9.35,0,0,0,DECLINING
5628,REG2023ECE05628,1,2023,100.0,10.14,69.5,48.15,7.75,7.75,,,0,0,0,STABLE
5628,REG2023ECE05628,2,2023,100.0,12.45,91.4,72.31,7.57,7.65,7.75,7.75,0,0,0,STABLE
5628,REG2023ECE05628,3,2024,88.86,11.41,90.77,70.44,7.56,7.63,7.57,7.65,0,0,1,STABLE
5628,REG2023ECE05628,4,2024,100.0,18.15,87.7,63.91,7.5,7.6,7.56,7.63,0,0,0,STABLE
5628,REG2023ECE05628,5,2025,88.79,11.16,67.2,71.93,7.36,7.54,7.5,7.6,0,0,0,STABLE
5628,REG2023ECE05628,6,2025,91.88,12.96,66.3,65.53,8.18,7.64,7.36,7.54,0,0,0,IMPROVING
5628,REG2023ECE05628,7,2026,95.36,9.28,67.39,79.98,7.83,7.67,8.18,7.64,0,0,0,DECLINING
5628,REG2023ECE05628,8,2026,88.66,14.12,74.41,70.84,7.85,7.69,7.83,7.67,0,0,0,STABLE
5629,REG2023CE05629,3,2024,80.89,22.61,79.02,100.0,9.5,9.5,,,0,0,0,STABLE
5629,REG2023CE05629,4,2024,75.42,23.84,68.15,95.11,9.45,9.48,9.5,9.5,0,0,0,STABLE
5629,REG2023CE05629,5,2025,83.11,15.87,68.61,100.0,9.0,9.31,9.45,9.48,0,0,0,DECLINING
